payment_id,loan_id,payment_date,scheduled_amount,actual_payment,principal_paid,interest_paid,days_past_due,payment_status
9003812,501271,2022-12-16,5362.73,5485.32,5459.17,26.14,0,Paid
9003813,501271,2023-03-16,5875.14,5971.95,5943.31,28.64,0,Paid
9003814,501272,2023-02-17,14756.17,11419.39,11349.17,70.21,90,Late
9003815,501272,2023-05-18,15391.42,12422.29,12349.05,73.24,60,Late
9003816,501272,2023-08-16,14894.45,12976.32,12905.45,70.87,30,Late
9003817,501273,2019-07-06,14060.44,14350.74,14272.82,77.92,0,Paid
9003818,501273,2019-10-04,13824.93,13924.34,13847.72,76.61,0,Paid
9003819,501273,2020-01-02,12952.69,13262.17,13190.39,71.78,0,Paid
9003820,501274,2022-06-05,13208.44,13062.4,12942.76,119.65,0,Paid
9003821,501274,2022-09-03,13235.36,10575.93,10456.04,119.89,10,Late
9003822,501274,2022-12-02,13506.83,11530.73,11408.38,122.35,30,Late
9003823,501275,2025-01-24,1945.12,1530.0,1509.87,20.13,90,Late
9003824,501275,2025-04-24,2041.32,1955.25,1934.12,21.13,60,Late
9003825,501275,2025-07-23,1936.94,1489.89,1469.85,20.05,90,Late
9003826,501276,2021-11-26,14659.73,14833.95,14744.41,89.55,0,Paid
9003827,501276,2022-02-24,15506.49,15328.35,15233.63,94.72,0,Paid
9003828,501276,2022-05-25,15158.73,14766.22,14673.62,92.59,0,Paid
9003829,501277,2023-09-17,905.23,930.33,920.7,9.63,0,Paid
9003830,501277,2023-12-16,879.07,847.75,838.39,9.35,15,Late
9003831,501277,2024-03-15,834.3,817.72,808.84,8.88,0,Paid
9003832,501278,2023-02-08,3595.75,3011.98,2970.51,41.47,60,Late
9003833,501278,2023-05-09,3357.71,3362.09,3323.37,38.73,0,Paid
9003834,501278,2023-08-07,3518.25,3581.47,3540.9,40.58,0,Paid
9003835,501279,2024-04-16,822.54,847.14,840.22,6.92,0,Paid
9003836,501279,2024-07-15,848.9,847.26,840.11,7.14,0,Paid
9003837,501279,2024-10-13,844.5,843.54,836.43,7.11,30,Late
9003838,501280,2022-06-06,1941.3,1967.6,1947.19,20.42,0,Paid
9003839,501280,2022-09-04,1983.45,2020.63,1999.77,20.86,0,Paid
9003840,501280,2022-12-03,2056.7,2028.59,2006.96,21.63,0,Paid
9003841,501281,2024-02-21,13557.49,11948.45,11860.21,88.24,10,Late
9003842,501281,2024-05-21,13708.57,13552.87,13463.65,89.22,0,Paid
9003843,501281,2024-08-19,13822.69,12221.71,12131.74,89.96,5,Late
9003844,501282,2022-02-02,1881.26,1826.24,1807.01,19.24,0,Paid
9003845,501282,2022-05-03,1958.71,1569.74,1549.71,20.03,5,Late
9003846,501282,2022-08-01,1939.7,1911.1,1891.26,19.83,0,Paid
9003847,501283,2023-10-14,1083.69,857.88,849.85,8.03,30,Late
9003848,501283,2024-01-12,1008.99,1038.43,1030.96,7.47,10,Late
9003849,501283,2024-04-11,992.4,858.89,851.54,7.35,30,Late
9003850,501284,2020-04-19,15083.17,14197.84,14038.21,159.63,45,Late
9003851,501284,2020-07-18,14650.85,13820.6,13665.54,155.05,60,Late
9003852,501284,2020-10-16,14574.61,11922.78,11768.53,154.25,15,Late
9003853,501285,2020-02-23,13541.73,13363.32,13289.51,73.8,45,Late
9003854,501285,2020-05-23,14392.4,12039.51,11961.07,78.44,30,Late
9003855,501285,2020-08-21,13672.74,13909.32,13834.81,74.52,0,Paid
9003856,501286,2019-02-11,14927.25,14650.52,14504.48,146.04,0,Paid
9003857,501286,2019-05-12,14711.61,11192.45,11048.52,143.93,5,Late
9003858,501286,2019-08-10,14713.04,15146.64,15002.7,143.94,0,Paid
9003859,501287,2025-05-04,7945.0,8148.01,8092.2,55.81,0,Paid
9003860,501287,2025-08-02,8608.23,7681.27,7620.8,60.47,10,Late
9003861,501287,2025-10-31,8327.22,8492.77,8434.27,58.5,0,Paid
9003862,501288,2025-08-17,1592.84,1319.57,1303.13,16.43,15,Late
9003863,501288,2025-11-15,1610.7,1582.57,1565.95,16.62,0,Paid
9003864,501288,2026-02-13,1515.5,1239.96,1224.32,15.63,60,Late
9003865,501289,2021-01-14,836.14,661.1,652.57,8.53,15,Late
9003866,501289,2021-04-14,851.84,730.97,722.28,8.69,45,Late
9003867,501289,2021-07-13,822.86,764.12,755.73,8.39,60,Late
9003868,501290,2022-12-23,14416.46,13359.98,13286.1,73.88,30,Late
9003869,501290,2023-03-23,14486.94,13489.23,13414.99,74.25,60,Late
9003870,501290,2023-06-21,15480.1,12316.08,12236.74,79.34,30,Late
9003871,501291,2023-07-29,1289.86,1107.8,1095.46,12.34,45,Late
9003872,501291,2023-10-27,1324.75,1309.86,1297.19,12.67,0,Paid
9003873,501291,2024-01-25,1283.07,1286.72,1274.44,12.27,0,Paid
9003874,501292,2023-02-06,13945.02,12418.38,12376.43,41.95,120,Late
9003875,501292,2023-05-07,14009.33,11077.78,11035.63,42.14,60,Late
9003876,501292,2023-08-05,13238.89,10982.28,10942.45,39.83,90,Late
9003877,501293,2024-01-16,15135.2,14693.18,14597.33,95.86,0,Paid
9003878,501293,2024-04-15,14445.65,14162.96,14071.47,91.49,0,Paid
9003879,501293,2024-07-14,14287.11,13951.16,13860.67,90.49,0,Paid
9003880,501294,2024-10-04,209.12,198.82,197.68,1.14,5,Late
9003881,501294,2025-01-02,217.54,211.33,210.14,1.19,0,Paid
9003882,501294,2025-04-02,209.19,215.05,213.91,1.15,0,Paid
9003883,501295,2019-05-10,14047.4,13689.49,13557.44,132.05,0,Paid
9003884,501295,2019-08-08,14147.96,14176.93,14043.94,132.99,0,Paid
9003885,501295,2019-11-06,14558.05,14856.9,14720.06,136.85,0,Paid
9003886,501296,2019-06-19,5000.27,5010.81,4951.85,58.96,10,Late
9003887,501296,2019-09-17,5315.75,5417.1,5354.42,62.68,0,Paid
9003888,501296,2019-12-16,4969.6,4826.01,4767.41,58.6,0,Paid
9003889,501297,2024-12-28,15617.57,14185.43,14014.16,171.27,10,Late
9003890,501297,2025-03-28,14907.89,14787.12,14623.63,163.49,0,Paid
9003891,501297,2025-06-26,15187.86,14043.13,13876.57,166.56,45,Late
9003892,501298,2022-10-22,14557.15,12966.76,12847.51,119.25,45,Late
9003893,501298,2023-01-20,14828.5,11647.04,11525.57,121.47,120,Late
9003894,501298,2023-04-20,14882.06,12652.74,12530.83,121.91,60,Late
9003895,501299,2025-05-01,1063.33,1091.05,1082.33,8.72,45,Late
9003896,501299,2025-07-30,1099.12,917.65,908.64,9.01,120,Late
9003897,501299,2025-10-28,1042.8,1050.26,1041.71,8.55,45,Late
9003898,501300,2019-07-02,182.08,178.93,177.42,1.51,90,Late
9003899,501300,2019-09-30,171.07,167.66,166.24,1.42,30,Late
9003900,501300,2019-12-29,171.17,152.11,150.7,1.42,45,Late
9003901,501301,2025-09-15,1427.15,1456.43,1447.26,9.17,120,Late
9003902,501301,2025-12-14,1496.11,1326.05,1316.44,9.61,120,Late
9003903,501301,2026-03-14,1437.79,1445.6,1436.37,9.24,90,Late
9003904,501302,2024-09-21,8839.1,8788.75,8747.72,41.03,0,Paid
9003905,501302,2024-12-20,8401.46,8251.07,8212.08,39.0,0,Paid
9003906,501302,2025-03-20,8710.02,6992.62,6952.19,40.43,30,Late
9003907,501303,2025-11-02,1604.67,1388.7,1377.61,11.09,10,Late
9003908,501303,2026-01-31,1664.82,1376.38,1364.88,11.5,5,Late
9003909,501303,2026-05-01,1639.16,1615.75,1604.43,11.32,0,Paid
9003910,501304,2024-02-01,1374.15,1363.26,1359.19,4.08,0,Paid
9003911,501304,2024-05-01,1385.16,1375.03,1370.93,4.11,0,Paid
9003912,501304,2024-07-30,1378.43,1399.08,1394.99,4.09,0,Paid
9003913,501305,2019-02-22,475.1,409.83,408.4,1.43,90,Late
9003914,501305,2019-05-23,462.79,430.68,429.29,1.39,45,Late
9003915,501305,2019-08-21,472.59,476.39,474.97,1.42,60,Late
9003916,501306,2022-12-16,471.46,404.72,403.07,1.65,90,Late
9003917,501306,2023-03-16,455.87,461.04,459.45,1.6,0,Paid
9003918,501306,2023-06-14,478.33,361.67,360.0,1.67,5,Late
9003919,501307,2024-10-27,1654.68,1652.94,1645.9,7.03,0,Paid
9003920,501307,2025-01-25,1576.62,1217.93,1211.23,6.7,30,Late
9003921,501307,2025-04-25,1621.23,1579.79,1572.9,6.89,0,Paid
9003922,501308,2023-05-10,7944.43,7794.17,7701.69,92.49,0,Paid
9003923,501308,2023-08-08,7904.97,7986.8,7894.78,92.03,0,Paid
9003924,501308,2023-11-06,8395.74,8327.15,8229.41,97.74,0,Paid
9003925,501309,2025-07-14,14390.2,14442.24,14276.99,165.25,0,Paid
9003926,501309,2025-10-12,15633.97,15690.12,15510.59,179.53,0,Paid
9003927,501309,2026-01-10,14690.13,14882.74,14714.05,168.69,0,Paid
9003928,501310,2019-04-23,2332.8,2276.94,2260.91,16.04,0,Paid
9003929,501310,2019-07-22,2142.92,1687.45,1672.72,14.73,5,Late
9003930,501310,2019-10-20,2228.05,2238.07,2222.75,15.32,0,Paid
9003931,501311,2025-07-28,2006.34,1952.83,1945.62,7.21,0,Paid
9003932,501311,2025-10-26,1947.57,1842.19,1835.19,7.0,5,Late
9003933,501311,2026-01-24,1989.58,1740.94,1733.79,7.15,90,Late
9003934,501312,2023-11-26,2071.57,2048.66,2038.86,9.81,0,Paid
9003935,501312,2024-02-24,1959.76,1612.83,1603.56,9.28,15,Late
9003936,501312,2024-05-24,2046.79,1794.41,1784.72,9.69,15,Late
9003937,501313,2025-08-17,15658.78,16010.15,15916.32,93.82,0,Paid
9003938,501313,2025-11-15,15545.88,15622.5,15529.36,93.15,0,Paid
9003939,501313,2026-02-13,14864.14,15230.73,15141.67,89.06,0,Paid
9003940,501314,2023-02-01,1831.34,1508.31,1486.45,21.85,45,Late
9003941,501314,2023-05-02,1736.44,1625.18,1604.46,20.72,60,Late
9003942,501314,2023-07-31,1898.85,1451.7,1429.04,22.66,45,Late
9003943,501315,2019-06-12,1146.85,960.67,954.02,6.65,60,Late
9003944,501315,2019-09-10,1141.4,944.18,937.56,6.62,45,Late
9003945,501315,2019-12-09,1111.98,1139.43,1132.99,6.45,0,Paid
9003946,501316,2025-12-08,1497.64,1490.19,1480.9,9.29,0,Paid
9003947,501316,2026-03-08,1523.53,1167.98,1158.53,9.45,30,Late
9003948,501316,2026-06-06,1485.97,1518.08,1508.87,9.21,0,Paid
9003949,501317,2022-08-14,13301.04,13174.22,13044.42,129.8,0,Paid
9003950,501317,2022-11-12,12807.41,10121.49,9996.51,124.98,90,Late
9003951,501317,2023-02-10,13617.76,13361.72,13228.83,132.89,0,Paid
9003952,501318,2023-04-20,1568.46,1493.23,1482.23,10.99,5,Late
9003953,501318,2023-07-19,1490.23,1219.59,1209.15,10.44,10,Late
9003954,501318,2023-10-17,1475.04,1519.04,1508.7,10.34,0,Paid
9003955,501319,2021-10-02,5442.81,5558.25,5517.75,40.5,5,Late
9003956,501319,2021-12-31,5469.32,5617.44,5576.74,40.7,0,Paid
9003957,501319,2022-03-31,5173.72,5137.52,5099.02,38.5,0,Paid
9003958,501320,2023-10-25,1739.46,1717.11,1710.28,6.83,0,Paid
9003959,501320,2024-01-23,1737.27,1782.28,1775.47,6.82,0,Paid
9003960,501320,2024-04-22,1762.39,1779.61,1772.7,6.92,5,Late
9003961,501321,2020-01-17,7173.16,7128.06,7085.02,43.04,5,Late
9003962,501321,2020-04-16,6908.78,7079.75,7038.29,41.45,0,Paid
9003963,501321,2020-07-15,6921.03,7047.01,7005.49,41.53,0,Paid
9003964,501322,2019-04-03,2195.63,2244.58,2223.25,21.33,0,Paid
9003965,501322,2019-07-02,2323.77,2327.06,2304.48,22.58,0,Paid
9003966,501322,2019-09-30,2277.68,2129.04,2106.91,22.13,5,Late
9003967,501323,2022-12-23,1612.03,1579.49,1565.39,14.11,90,Late
9003968,501323,2023-03-23,1554.11,1582.11,1568.52,13.6,0,Paid
9003969,501323,2023-06-21,1542.85,1480.17,1466.67,13.5,5,Late
9003970,501324,2024-08-24,15232.45,13736.73,13591.64,145.09,45,Late
9003971,501324,2024-11-22,14793.89,12565.05,12424.14,140.91,30,Late
9003972,501324,2025-02-20,15166.07,14757.09,14612.64,144.46,15,Late
9003973,501325,2022-02-03,6303.1,6261.65,6225.41,36.24,0,Paid
9003974,501325,2022-05-04,6118.11,5125.2,5090.02,35.18,5,Late
9003975,501325,2022-08-02,6244.23,5587.76,5551.86,35.9,5,Late
9003976,501326,2020-09-06,1930.23,1912.56,1900.9,11.66,0,Paid
9003977,501326,2020-12-05,1976.78,1941.79,1929.85,11.94,10,Late
9003978,501326,2021-03-05,1907.08,1948.52,1937.0,11.52,0,Paid
9003979,501327,2021-06-03,1921.86,1587.91,1577.58,10.33,15,Late
9003980,501327,2021-09-01,2020.44,2056.65,2045.79,10.86,0,Paid
9003981,501327,2021-11-30,1991.54,1712.54,1701.84,10.7,10,Late
9003982,501328,2019-05-15,14853.33,15297.85,15129.39,168.46,0,Paid
9003983,501328,2019-08-13,14873.93,15096.21,14927.51,168.7,0,Paid
9003984,501328,2019-11-11,15462.24,15654.72,15479.36,175.37,0,Paid
9003985,501329,2022-05-05,12433.49,12425.7,12306.44,119.26,0,Paid
9003986,501329,2022-08-03,12960.82,12829.98,12705.66,124.32,0,Paid
9003987,501329,2022-11-01,13009.63,13147.28,13022.49,124.78,0,Paid
9003988,501330,2024-07-27,238.6,234.51,231.68,2.82,0,Paid
9003989,501330,2024-10-25,253.29,217.72,214.72,3.0,15,Late
9003990,501330,2025-01-23,249.38,255.67,252.72,2.95,0,Paid
9003991,501331,2019-11-14,2339.17,2307.99,2286.94,21.05,45,Late
9003992,501331,2020-02-12,2484.72,2496.22,2473.85,22.36,60,Late
9003993,501331,2020-05-12,2318.77,2146.92,2126.05,20.87,60,Late
9003994,501332,2019-10-27,14521.89,11594.92,11431.67,163.25,10,Late
9003995,501332,2020-01-25,14902.46,14841.55,14674.03,167.53,0,Paid
9003996,501332,2020-04-24,14971.29,14957.38,14789.08,168.3,0,Paid
9003997,501333,2024-09-10,192.17,188.53,186.23,2.3,0,Paid
9003998,501333,2024-12-09,188.4,189.65,187.4,2.26,0,Paid
9003999,501333,2025-03-09,189.16,171.57,169.3,2.27,10,Late
9004000,501334,2021-03-31,6709.55,6571.75,6533.17,38.58,0,Paid
9004001,501334,2021-06-29,7195.44,7008.86,6967.49,41.37,0,Paid
9004002,501334,2021-09-27,6927.14,6980.55,6940.72,39.83,0,Paid
9004003,501335,2023-03-21,5340.25,4511.55,4484.67,26.88,15,Late
9004004,501335,2023-06-19,5110.05,4700.94,4675.22,25.72,5,Late
9004005,501335,2023-09-17,5052.59,4714.99,4689.56,25.43,10,Late
9004006,501336,2021-06-20,7693.78,7386.58,7311.31,75.27,5,Late
9004007,501336,2021-09-18,8454.67,8202.05,8119.34,82.71,0,Paid
9004008,501336,2021-12-17,7929.08,7939.51,7861.94,77.57,0,Paid
9004009,501337,2022-12-19,1520.93,1545.28,1540.67,4.61,0,Paid
9004010,501337,2023-03-19,1610.58,1613.09,1608.2,4.89,0,Paid
9004011,501337,2023-06-17,1574.01,1581.49,1576.72,4.77,0,Paid
9004012,501338,2024-03-28,1635.04,1488.94,1469.77,19.17,90,Late
9004013,501338,2024-06-26,1491.76,1475.79,1458.3,17.49,0,Paid
9004014,501338,2024-09-24,1499.32,1284.74,1267.16,17.58,30,Late
9004015,501339,2019-08-19,5193.72,5302.85,5263.16,39.69,0,Paid
9004016,501339,2019-11-17,5242.73,5267.72,5227.65,40.06,0,Paid
9004017,501339,2020-02-15,5346.38,4582.53,4541.67,40.86,5,Late
9004018,501340,2021-08-28,1463.8,1441.76,1424.73,17.03,0,Paid
9004019,501340,2021-11-26,1446.78,1425.37,1408.54,16.83,0,Paid
9004020,501340,2022-02-24,1542.78,1541.5,1523.55,17.95,0,Paid
9004021,501341,2021-06-28,2316.46,2325.06,2306.37,18.69,0,Paid
9004022,501341,2021-09-26,2288.25,2227.95,2209.49,18.46,0,Paid
9004023,501341,2021-12-25,2325.97,2360.54,2341.78,18.76,0,Paid
9004024,501342,2019-01-10,15228.17,11915.27,11741.04,174.24,30,Late
9004025,501342,2019-04-10,14777.78,14747.12,14578.04,169.08,60,Late
9004026,501342,2019-07-09,14325.53,13201.08,13037.17,163.91,30,Late
9004027,501343,2021-07-05,2289.12,2042.74,2023.78,18.96,60,Late
9004028,501343,2021-10-03,2390.6,1980.79,1960.99,19.8,45,Late
9004029,501343,2022-01-01,2352.9,1904.44,1884.95,19.49,30,Late
9004030,501344,2025-06-20,11816.85,11493.01,11369.92,123.09,0,Paid
9004031,501344,2025-09-18,10843.66,10727.85,10614.89,112.95,0,Paid
9004032,501344,2025-12-17,11538.65,11678.68,11558.48,120.19,0,Paid
9004033,501345,2025-09-25,1521.98,1432.63,1426.77,5.86,5,Late
9004034,501345,2025-12-24,1518.41,1472.86,1467.01,5.85,0,Paid
9004035,501345,2026-03-24,1572.29,1461.72,1455.67,6.05,30,Late
9004036,501346,2020-06-04,601.52,479.17,476.66,2.51,5,Late
9004037,501346,2020-09-02,594.22,596.68,594.2,2.48,0,Paid
9004038,501346,2020-12-01,584.17,495.81,493.38,2.44,90,Late
9004039,501347,2023-01-28,3597.66,3538.67,3520.8,17.87,0,Paid
9004040,501347,2023-04-28,3540.84,3617.48,3599.9,17.59,0,Paid
9004041,501347,2023-07-27,3690.13,3589.17,3570.84,18.33,0,Paid
9004042,501348,2021-04-18,13140.39,12281.25,12188.72,92.53,90,Late
9004043,501348,2021-07-17,12336.55,12271.08,12184.21,86.87,15,Late
9004044,501348,2021-10-15,12942.39,12880.3,12789.16,91.14,0,Paid
9004045,501349,2025-03-14,707.39,663.05,659.1,3.95,90,Late
9004046,501349,2025-06-12,684.87,687.04,683.22,3.82,0,Paid
9004047,501349,2025-09-10,681.33,656.5,652.7,3.8,90,Late
9004048,501350,2022-01-02,691.48,629.41,622.57,6.85,45,Late
9004049,501350,2022-04-02,685.61,695.62,688.83,6.79,0,Paid
9004050,501350,2022-07-01,704.12,638.24,631.27,6.97,5,Late
9004051,501351,2019-11-13,8393.46,6789.89,6734.91,54.98,10,Late
9004052,501351,2020-02-11,7891.5,7828.89,7777.2,51.69,30,Late
9004053,501351,2020-05-11,8090.83,8218.82,8165.82,52.99,0,Paid
9004054,501352,2022-07-09,1190.57,1205.4,1194.03,11.37,0,Paid
9004055,501352,2022-10-07,1183.62,1218.3,1207.0,11.3,30,Late
9004056,501352,2023-01-05,1220.98,1192.77,1181.11,11.66,15,Late
9004057,501353,2024-04-06,9920.08,7888.79,7833.15,55.64,30,Late
9004058,501353,2024-07-05,9926.1,10112.03,10056.37,55.67,0,Paid
9004059,501353,2024-10-03,9825.5,9974.26,9919.15,55.1,0,Paid
9004060,501354,2023-01-07,1672.79,1486.65,1470.16,16.49,90,Late
9004061,501354,2023-04-07,1665.11,1381.29,1364.88,16.42,60,Late
9004062,501354,2023-07-06,1526.44,1240.45,1225.4,15.05,90,Late
9004063,501355,2020-10-18,5353.88,5445.95,5414.59,31.36,0,Paid
9004064,501355,2021-01-16,4988.59,4389.3,4360.08,29.22,5,Late
9004065,501355,2021-04-16,5266.94,5314.08,5283.22,30.86,0,Paid
9004066,501356,2019-02-16,846.38,856.34,849.69,6.64,10,Late
9004067,501356,2019-05-17,816.38,621.93,615.52,6.41,10,Late
9004068,501356,2019-08-15,866.53,847.67,840.86,6.8,0,Paid
9004069,501357,2020-11-27,14366.35,11046.01,11001.35,44.66,45,Late
9004070,501357,2021-02-25,14796.94,14708.46,14662.46,45.99,90,Late
9004071,501357,2021-05-26,15068.24,12840.08,12793.24,46.84,45,Late
9004072,501358,2020-08-03,2400.36,2455.05,2432.06,22.98,0,Paid
9004073,501358,2020-11-01,2344.76,2373.08,2350.63,22.45,0,Paid
9004074,501358,2021-01-30,2396.67,2342.57,2319.62,22.95,0,Paid
9004075,501359,2019-06-15,14334.63,12593.23,12500.65,92.58,60,Late
9004076,501359,2019-09-13,14632.08,14297.1,14202.6,94.5,0,Paid
9004077,501359,2019-12-12,14565.67,14678.58,14584.51,94.07,0,Paid
9004078,501360,2019-06-18,2349.93,2071.04,2048.59,22.44,30,Late
9004079,501360,2019-09-16,2443.96,2154.45,2131.11,23.34,30,Late
9004080,501360,2019-12-15,2398.08,2062.35,2039.45,22.9,30,Late
9004081,501361,2025-01-15,1715.62,1407.56,1394.76,12.8,45,Late
9004082,501361,2025-04-15,1727.43,1742.41,1729.53,12.88,0,Paid
9004083,501361,2025-07-14,1665.06,1451.35,1438.93,12.42,45,Late
9004084,501362,2025-04-04,713.58,693.31,686.65,6.67,0,Paid
9004085,501362,2025-07-03,743.98,733.31,726.36,6.95,0,Paid
9004086,501362,2025-10-01,729.82,737.85,731.03,6.82,0,Paid
9004087,501363,2021-05-11,15651.06,15425.7,15351.36,74.34,0,Paid
9004088,501363,2021-08-09,15164.0,15272.76,15200.73,72.03,0,Paid
9004089,501363,2021-11-07,14308.72,14030.3,13962.33,67.97,0,Paid
9004090,501364,2021-08-22,1141.99,1146.82,1136.73,10.09,60,Late
9004091,501364,2021-11-20,1063.58,909.85,900.45,9.39,30,Late
9004092,501364,2022-02-18,1067.93,988.15,978.71,9.43,60,Late
9004093,501365,2019-06-24,11660.71,11845.44,11719.41,126.03,0,Paid
9004094,501365,2019-09-22,11863.33,10530.3,10402.08,128.22,90,Late
9004095,501365,2019-12-21,11127.42,11291.03,11170.76,120.27,0,Paid
9004096,501366,2021-12-14,8409.14,8338.91,8272.55,66.36,0,Paid
9004097,501366,2022-03-14,8830.97,7291.47,7221.78,69.69,10,Late
9004098,501366,2022-06-12,8398.05,8440.88,8374.61,66.27,0,Paid
9004099,501367,2023-09-27,934.76,801.5,790.79,10.71,30,Late
9004100,501367,2023-12-26,934.35,926.82,916.11,10.71,0,Paid
9004101,501367,2024-03-25,897.14,677.04,666.76,10.28,30,Late
9004102,501368,2025-03-13,2159.64,2070.83,2057.83,12.99,45,Late
9004103,501368,2025-06-11,2113.2,2101.17,2088.46,12.71,0,Paid
9004104,501368,2025-09-09,2283.44,1951.88,1938.14,13.74,5,Late
9004105,501369,2020-04-02,1355.41,1366.14,1358.86,7.27,0,Paid
9004106,501369,2020-07-01,1282.99,1100.41,1093.53,6.89,10,Late
9004107,501369,2020-09-29,1235.38,1252.66,1246.03,6.63,0,Paid
9004108,501370,2022-03-12,2096.49,2128.82,2111.3,17.52,0,Paid
9004109,501370,2022-06-10,2014.75,2050.8,2033.96,16.84,15,Late
9004110,501370,2022-09-08,2038.33,1950.64,1933.6,17.04,5,Late
9004111,501371,2021-05-03,9306.8,9229.86,9169.21,60.65,15,Late
9004112,501371,2021-08-01,9165.43,9064.11,9004.38,59.73,45,Late
9004113,501371,2021-10-30,8841.74,8227.83,8170.21,57.62,15,Late
9004114,501372,2024-02-15,11573.77,11414.17,11334.12,80.05,0,Paid
9004115,501372,2024-05-15,10799.26,10957.84,10883.15,74.69,0,Paid
9004116,501372,2024-08-13,11158.92,10915.69,10838.51,77.18,0,Paid
9004117,501373,2021-12-02,1074.56,1084.1,1073.42,10.68,0,Paid
9004118,501373,2022-03-02,1094.11,1077.48,1066.6,10.88,0,Paid
9004119,501373,2022-05-31,1091.04,1117.65,1106.8,10.85,0,Paid
9004120,501374,2023-06-15,307.03,312.05,308.83,3.22,0,Paid
9004121,501374,2023-09-13,311.01,311.74,308.48,3.27,0,Paid
9004122,501374,2023-12-12,311.27,310.38,307.11,3.27,0,Paid
9004123,501375,2022-07-12,1215.31,1245.56,1240.74,4.82,0,Paid
9004124,501375,2022-10-10,1226.7,953.61,948.74,4.87,90,Late
9004125,501375,2023-01-08,1259.87,1260.16,1255.16,5.0,0,Paid
9004126,501376,2024-09-07,13130.01,13506.4,13424.99,81.41,0,Paid
9004127,501376,2024-12-06,12871.71,12940.79,12860.98,79.8,0,Paid
9004128,501376,2025-03-06,12609.41,11389.87,11311.69,78.18,60,Late
9004129,501377,2024-06-12,11750.14,9252.6,9216.96,35.64,15,Late
9004130,501377,2024-09-10,12238.02,12166.51,12129.39,37.12,0,Paid
9004131,501377,2024-12-09,11455.4,11671.03,11636.28,34.75,0,Paid
9004132,501378,2020-02-25,12082.02,11976.86,11884.53,92.33,0,Paid
9004133,501378,2020-05-25,12391.98,12278.66,12183.97,94.7,0,Paid
9004134,501378,2020-08-23,12798.79,9820.77,9722.96,97.8,5,Late
9004135,501379,2021-09-03,6204.35,6028.8,6008.94,19.85,5,Late
9004136,501379,2021-12-02,6322.13,6263.59,6243.36,20.23,0,Paid
9004137,501379,2022-03-02,6674.13,5423.38,5402.02,21.36,5,Late
9004138,501380,2024-08-07,7384.09,6655.21,6573.56,81.66,60,Late
9004139,501380,2024-11-05,7181.5,6840.99,6761.57,79.42,45,Late
9004140,501380,2025-02-03,6953.52,6656.52,6579.63,76.89,45,Late
9004141,501381,2022-07-23,679.2,528.66,522.59,6.07,10,Late
9004142,501381,2022-10-21,620.45,625.39,619.84,5.55,0,Paid
9004143,501381,2023-01-19,635.82,577.79,572.11,5.69,90,Late
9004144,501382,2020-04-30,2454.55,2405.06,2391.85,13.21,0,Paid
9004145,501382,2020-07-29,2297.52,2091.81,2079.44,12.37,10,Late
9004146,501382,2020-10-27,2487.41,2478.88,2465.49,13.39,0,Paid
9004147,501383,2021-04-21,3770.38,3212.08,3188.2,23.88,15,Late
9004148,501383,2021-07-20,3611.73,3059.83,3036.96,22.87,45,Late
9004149,501383,2021-10-18,3781.17,3604.58,3580.63,23.95,45,Late
9004150,501384,2023-07-22,13903.07,12779.49,12676.72,102.77,60,Late
9004151,501384,2023-10-20,13716.22,11287.32,11185.93,101.39,60,Late
9004152,501384,2024-01-18,13408.5,11724.26,11625.14,99.11,45,Late
9004153,501385,2022-05-13,5537.18,5669.63,5641.39,28.24,90,Late
9004154,501385,2022-08-11,5971.59,5540.44,5509.98,30.46,5,Late
9004155,501385,2022-11-09,5749.52,5808.88,5779.55,29.32,0,Paid
